SalesOrderNumber,CustomerKey,OrderDate,OrderQuantity,UnitPrice,SalesAmount,ProductKey,SalesTerritoryKey
SO65388,23392,2008-03-01,1,539.99,539.99,584,4
SO65388,23392,2008-03-01,1,4.99,4.99,477,4
SO65388,23392,2008-03-01,1,8.99,8.99,479,4
SO65794,23393,2008-03-08,1,539.99,539.99,604,4
SO65794,23393,2008-03-08,1,21.49,21.49,538,4
SO65794,23393,2008-03-08,1,53.99,53.99,488,4
SO66010,23394,2008-03-11,1,539.99,539.99,606,4
SO66312,23395,2008-03-16,1,539.99,539.99,605,4
SO66312,23395,2008-03-16,1,4.99,4.99,477,4
SO66312,23395,2008-03-16,1,8.99,8.99,479,4
SO46014,23396,2006-04-30,1,3578.27,3578.27,313,6
SO58342,23396,2007-11-21,1,1214.85,1214.85,577,6
SO58342,23396,2007-11-21,1,34.99,34.99,217,6
SO58342,23396,2007-11-21,1,63.5,63.5,471,6
SO45881,23397,2006-04-12,1,3578.27,3578.27,310,6
SO60300,23397,2007-12-18,1,1214.85,1214.85,578,6
SO60300,23397,2007-12-18,1,34.99,34.99,217,6
SO66628,23398,2008-03-21,1,539.99,539.99,605,4
SO66628,23398,2008-03-21,1,8.99,8.99,479,4
SO66628,23398,2008-03-21,1,4.99,4.99,477,4
SO65387,23399,2008-03-01,1,539.99,539.99,606,4
SO65387,23399,2008-03-01,1,21.49,21.49,538,4
SO73204,23400,2008-06-18,1,29.99,29.99,536,4
SO66230,23401,2008-03-15,1,4.99,4.99,528,6
SO66230,23401,2008-03-15,1,34.99,34.99,217,6
SO53306,23402,2007-08-29,1,29.99,29.99,536,1
SO66824,23403,2008-03-24,1,539.99,539.99,606,1
SO66824,23403,2008-03-24,1,8.99,8.99,479,1
SO66824,23403,2008-03-24,1,4.99,4.99,477,1
SO66757,23404,2008-03-23,1,539.99,539.99,605,1
SO66757,23404,2008-03-23,1,34.99,34.99,222,1
SO66757,23404,2008-03-23,1,49.99,49.99,228,1
SO54730,23405,2007-09-21,1,29.99,29.99,536,4
SO54730,23405,2007-09-21,1,4.99,4.99,528,4
SO54730,23405,2007-09-21,1,34.99,34.99,222,4
SO52858,23406,2007-08-20,1,29.99,29.99,536,1
SO68730,23407,2008-04-21,1,539.99,539.99,605,4
SO68730,23407,2008-04-21,1,21.49,21.49,538,4
SO48824,23408,2007-01-04,1,2443.35,2443.35,369,9
SO60684,23408,2007-12-24,1,1700.99,1700.99,583,9
SO60684,23408,2007-12-24,1,49.99,49.99,231,9
SO60684,23408,2007-12-24,1,24.49,24.49,463,9
SO48838,23409,2007-01-06,1,2181.5625,2181.5625,373,9
SO60427,23409,2007-12-20,1,1700.99,1700.99,583,9
SO60427,23409,2007-12-20,1,34.99,34.99,222,9
SO48993,23410,2007-01-24,1,2181.5625,2181.5625,377,9
SO59630,23410,2007-12-08,1,1700.99,1700.99,580,9
SO59630,23410,2007-12-08,1,8.99,8.99,479,9
SO59630,23410,2007-12-08,1,4.99,4.99,477,9
SO59630,23410,2007-12-08,1,120.0,120.0,483,9
SO48809,23411,2007-01-02,1,2443.35,2443.35,369,9
SO52019,23411,2007-08-04,1,1120.49,1120.49,382,9
SO52019,23411,2007-08-04,1,8.99,8.99,479,9
SO52019,23411,2007-08-04,1,4.99,4.99,477,9
SO48913,23412,2007-01-15,1,2443.35,2443.35,369,9
SO52964,23412,2007-08-23,1,1120.49,1120.49,384,9
SO52964,23412,2007-08-23,1,8.99,8.99,479,9
SO52964,23412,2007-08-23,1,4.99,4.99,477,9
SO52964,23412,2007-08-23,1,8.99,8.99,225,9
SO48953,23413,2007-01-20,1,2443.35,2443.35,370,9
SO53398,23413,2007-08-31,1,1120.49,1120.49,390,9
SO53398,23413,2007-08-31,1,53.99,53.99,488,9
SO48825,23414,2007-01-04,1,2181.5625,2181.5625,373,9
SO54527,23414,2007-09-18,1,1120.49,1120.49,390,9
SO54527,23414,2007-09-18,1,34.99,34.99,214,9
SO54527,23414,2007-09-18,1,53.99,53.99,489,9
SO48810,23415,2007-01-02,1,2443.35,2443.35,369,9
SO54933,23415,2007-09-25,1,1120.49,1120.49,382,9
SO54933,23415,2007-09-25,1,24.99,24.99,539,9
SO49010,23416,2007-01-27,1,2443.35,2443.35,369,9
SO53662,23416,2007-09-02,1,1120.49,1120.49,386,9
SO53662,23416,2007-09-02,1,34.99,34.99,222,9
SO48959,23417,2007-01-21,1,2181.5625,2181.5625,375,9
SO55139,23417,2007-09-29,1,1120.49,1120.49,382,9
SO55139,23417,2007-09-29,1,34.99,34.99,214,9
SO48832,23418,2007-01-05,1,2181.5625,2181.5625,373,9
SO54430,23418,2007-09-16,1,1120.49,1120.49,388,9
SO54430,23418,2007-09-16,1,34.99,34.99,217,9
SO54430,23418,2007-09-16,1,8.99,8.99,225,9
SO54430,23418,2007-09-16,1,53.99,53.99,489,9
SO69571,23419,2008-05-01,1,4.99,4.99,477,9
SO69571,23419,2008-05-01,1,34.99,34.99,222,9
SO49004,23420,2007-01-26,1,2443.35,2443.35,370,9
SO60608,23420,2007-12-23,1,1700.99,1700.99,581,9
SO48826,23421,2007-01-04,1,2443.35,2443.35,369,9
SO62929,23421,2008-01-28,1,1700.99,1700.99,583,9
SO62929,23421,2008-01-28,1,3.99,3.99,529,9
SO62929,23421,2008-01-28,1,24.99,24.99,539,9
SO62929,23421,2008-01-28,1,34.99,34.99,217,9
SO49393,23422,2007-02-22,1,2181.5625,2181.5625,375,9
SO62565,23422,2008-01-22,1,1700.99,1700.99,581,9
SO62565,23422,2008-01-22,1,24.99,24.99,539,9
SO62565,23422,2008-01-22,1,3.99,3.99,529,9
SO49206,23423,2007-02-04,1,2181.5625,2181.5625,375,9
SO61522,23423,2008-01-05,1,1700.99,1700.99,583,9
SO61522,23423,2008-01-05,1,53.99,53.99,491,9
SO56384,23424,2007-10-20,1,4.99,4.99,477,9
SO56384,23424,2007-10-20,1,24.49,24.49,465,9
SO49404,23425,2007-02-24,1,2181.5625,2181.5625,377,9
SO61906,23425,2008-01-11,1,1700.99,1700.99,582,9
SO61906,23425,2008-01-11,1,4.99,4.99,477,9
SO61906,23425,2008-01-11,1,8.99,8.99,479,9
SO61906,23425,2008-01-11,1,54.99,54.99,487,9
SO68272,23426,2008-04-15,1,4.99,4.99,477,9
SO68272,23426,2008-04-15,1,34.99,34.99,217,9
SO72276,23427,2008-06-06,1,4.99,4.99,477,9
SO63437,23428,2008-02-03,1,4.99,4.99,477,9
SO63437,23428,2008-02-03,1,34.99,34.99,217,9
SO49335,23429,2007-02-17,1,2181.5625,2181.5625,375,9
SO61841,23429,2008-01-10,1,1700.99,1700.99,580,9
SO61841,23429,2008-01-10,1,53.99,53.99,491,9
SO61273,23430,2008-01-01,1,4.99,4.99,477,9
SO49175,23431,2007-02-01,1,2443.35,2443.35,370,9
SO61306,23431,2008-01-01,1,1700.99,1700.99,580,9
SO61306,23431,2008-01-01,1,8.99,8.99,479,9
SO61306,23431,2008-01-01,1,4.99,4.99,477,9
SO49207,23432,2007-02-04,1,2443.35,2443.35,369,9
SO62217,23432,2008-01-16,1,1700.99,1700.99,583,9
SO62217,23432,2008-01-16,1,34.99,34.99,214,9
SO49316,23433,2007-02-15,1,2181.5625,2181.5625,379,9
SO62007,23433,2008-01-13,1,1700.99,1700.99,580,9
SO49364,23434,2007-02-20,1,2181.5625,2181.5625,379,9
SO62453,23434,2008-01-20,1,1700.99,1700.99,583,9
SO49377,23435,2007-02-21,1,2181.5625,2181.5625,371,9
SO62990,23435,2008-01-29,1,1700.99,1700.99,583,9
SO62990,23435,2008-01-29,1,34.99,34.99,214,9
SO49284,23436,2007-02-12,1,2181.5625,2181.5625,375,9
SO61772,23436,2008-01-09,1,1700.99,1700.99,581,9
SO61772,23436,2008-01-09,1,4.99,4.99,477,9
SO61772,23436,2008-01-09,1,8.99,8.99,479,9
SO61772,23436,2008-01-09,1,53.99,53.99,489,9
SO68201,23437,2008-04-14,1,4.99,4.99,477,9
SO66512,23438,2008-03-20,1,4.99,4.99,477,9
SO66512,23438,2008-03-20,1,54.99,54.99,487,9
SO66512,23438,2008-03-20,1,63.5,63.5,473,9
SO54434,23439,2007-09-16,1,4.99,4.99,477,9
SO54434,23439,2007-09-16,1,54.99,54.99,487,9
SO54434,23439,2007-09-16,1,8.99,8.99,482,9
SO62503,23440,2008-01-21,1,28.99,28.99,541,7
SO62503,23440,2008-01-21,1,4.99,4.99,530,7
SO59534,23441,2007-12-07,1,4.99,4.99,530,7
SO59534,23441,2007-12-07,1,28.99,28.99,541,7
SO59534,23441,2007-12-07,1,54.99,54.99,487,7
SO53848,23442,2007-09-05,1,4.99,4.99,477,10
SO68675,23443,2008-04-20,1,539.99,539.99,605,7
SO68675,23443,2008-04-20,1,21.49,21.49,538,7
SO68675,23443,2008-04-20,1,2.29,2.29,480,7
SO68675,23443,2008-04-20,1,159.0,159.0,486,7
SO67901,23444,2008-04-08,1,539.99,539.99,606,7
SO67901,23444,2008-04-08,1,8.99,8.99,225,7
SO66294,23445,2008-03-16,1,28.99,28.99,541,7
SO57656,23446,2007-11-09,1,3.99,3.99,529,8
SO57656,23446,2007-11-09,1,2.29,2.29,480,8
SO74461,23447,2008-07-10,1,3.99,3.99,529,8
SO74461,23447,2008-07-10,1,2.29,2.29,480,8
SO70889,23448,2008-05-19,1,29.99,29.99,536,1
SO70889,23448,2008-05-19,1,2.29,2.29,480,1
SO52695,23449,2007-08-17,1,4.99,4.99,528,6
SO52695,23449,2007-08-17,1,2.29,2.29,480,6
SO65792,23450,2008-03-08,1,539.99,539.99,605,1
SO65792,23450,2008-03-08,1,8.99,8.99,479,1
SO65792,23450,2008-03-08,1,4.99,4.99,477,1
SO65792,23450,2008-03-08,1,24.49,24.49,465,1
SO56717,23451,2007-10-26,1,29.99,29.99,536,1
SO56717,23451,2007-10-26,1,4.99,4.99,528,1
SO52233,23452,2007-08-08,1,29.99,29.99,536,4
SO52233,23452,2007-08-08,1,2.29,2.29,480,4
SO68073,23453,2008-04-11,1,539.99,539.99,604,4
SO68073,23453,2008-04-11,1,8.99,8.99,479,4
SO68073,23453,2008-04-11,1,4.99,4.99,477,4
SO68073,23453,2008-04-11,1,24.49,24.49,463,4
SO68073,23453,2008-04-11,1,53.99,53.99,491,4
SO67755,23454,2008-04-06,1,539.99,539.99,604,4
SO67755,23454,2008-04-06,1,21.49,21.49,538,4
SO67755,23454,2008-04-06,1,3.99,3.99,529,4
SO67755,23454,2008-04-06,1,2.29,2.29,480,4
SO73059,23455,2008-06-16,1,4.99,4.99,528,6
SO73059,23455,2008-06-16,1,7.95,7.95,484,6
SO58497,23456,2007-11-24,1,29.99,29.99,536,4
SO58497,23456,2007-11-24,1,4.99,4.99,528,4
SO58497,23456,2007-11-24,1,2.29,2.29,480,4
SO58497,23456,2007-11-24,1,120.0,120.0,483,4
SO65895,23457,2008-03-10,1,29.99,29.99,536,4
SO65895,23457,2008-03-10,1,4.99,4.99,528,4
SO65895,23457,2008-03-10,1,34.99,34.99,222,4
SO63970,23458,2008-02-11,1,4.99,4.99,528,6
SO63970,23458,2008-02-11,1,21.98,21.98,485,6
SO63970,23458,2008-02-11,1,4.99,4.99,477,6
SO63970,23458,2008-02-11,1,9.99,9.99,478,6
SO66724,23459,2008-03-23,1,4.99,4.99,528,6
SO66724,23459,2008-03-23,1,34.99,34.99,222,6
SO69012,23460,2008-04-25,1,539.99,539.99,605,1
SO69012,23460,2008-04-25,1,34.99,34.99,222,1
SO69012,23460,2008-04-25,1,24.49,24.49,465,1
SO69012,23460,2008-04-25,1,49.99,49.99,237,1
SO74449,23461,2008-07-10,1,29.99,29.99,536,1
SO74449,23461,2008-07-10,1,4.99,4.99,528,1
SO68670,23462,2008-04-20,1,539.99,539.99,605,1
SO68670,23462,2008-04-20,1,3.99,3.99,529,1
SO68670,23462,2008-04-20,1,21.49,21.49,538,1
SO68670,23462,2008-04-20,1,2.29,2.29,480,1
SO67832,23463,2008-04-07,1,539.99,539.99,606,4
SO67832,23463,2008-04-07,1,34.99,34.99,222,4
SO70771,23464,2008-05-17,1,29.99,29.99,536,4
SO55048,23465,2007-09-27,1,29.99,29.99,536,1
SO55048,23465,2007-09-27,1,4.99,4.99,528,1
SO52038,23466,2007-08-04,1,29.99,29.99,536,1
SO74798,23467,2008-07-21,1,29.99,29.99,536,1
SO73816,23468,2008-06-26,1,4.99,4.99,528,4
SO73816,23468,2008-06-26,1,29.99,29.99,536,4
SO73816,23468,2008-06-26,1,34.99,34.99,214,4
SO56346,23469,2007-10-19,1,29.99,29.99,536,4
SO58373,23470,2007-11-22,1,29.99,29.99,536,4
SO58373,23470,2007-11-22,1,4.99,4.99,528,4
SO58373,23470,2007-11-22,1,21.98,21.98,485,4
SO58373,23470,2007-11-22,1,9.99,9.99,478,4
SO58373,23470,2007-11-22,1,4.99,4.99,477,4
SO58373,23470,2007-11-22,1,34.99,34.99,217,4
SO68671,23471,2008-04-20,1,539.99,539.99,605,4
SO68671,23471,2008-04-20,1,21.49,21.49,538,4
SO68671,23471,2008-04-20,1,3.99,3.99,529,4
SO68671,23471,2008-04-20,1,34.99,34.99,217,4
SO54054,23472,2007-09-09,1,29.99,29.99,536,4
SO54054,23472,2007-09-09,1,2.29,2.29,480,4
SO53633,23473,2007-09-01,1,29.99,29.99,536,1
SO53633,23473,2007-09-01,1,4.99,4.99,528,1
SO53633,23473,2007-09-01,1,34.99,34.99,214,1
SO53633,23473,2007-09-01,1,53.99,53.99,490,1
SO53633,23473,2007-09-01,1,8.99,8.99,225,1
SO67898,23474,2008-04-08,1,539.99,539.99,606,1
SO67898,23474,2008-04-08,1,21.49,21.49,538,1
SO67898,23474,2008-04-08,1,3.99,3.99,529,1
SO67898,23474,2008-04-08,1,34.99,34.99,214,1
SO61804,23475,2008-01-10,1,29.99,29.99,536,1
SO61804,23475,2008-01-10,1,4.99,4.99,528,1
SO61804,23475,2008-01-10,1,21.98,21.98,485,1
SO61804,23475,2008-01-10,1,9.99,9.99,478,1
SO61804,23475,2008-01-10,1,54.99,54.99,487,1
SO63029,23476,2008-01-30,1,4.99,4.99,528,6
SO71966,23477,2008-06-01,1,29.99,29.99,536,1
SO71966,23477,2008-06-01,1,4.99,4.99,528,1
SO71966,23477,2008-06-01,1,34.99,34.99,214,1
SO67949,23478,2008-04-09,1,539.99,539.99,584,1
SO67949,23478,2008-04-09,1,8.99,8.99,479,1
SO67949,23478,2008-04-09,1,4.99,4.99,477,1
SO67949,23478,2008-04-09,1,34.99,34.99,217,1
SO68390,23479,2008-04-16,1,539.99,539.99,604,1
SO68390,23479,2008-04-16,1,8.99,8.99,479,1
SO68390,23479,2008-04-16,1,4.99,4.99,477,1
SO68390,23479,2008-04-16,1,34.99,34.99,217,1
SO71210,23480,2008-05-23,1,539.99,539.99,606,1
SO60857,23481,2007-12-27,1,29.99,29.99,536,4
SO71577,23482,2008-05-29,1,29.99,29.99,536,4
SO60709,23483,2007-12-25,1,29.99,29.99,536,4
SO60709,23483,2007-12-25,1,2.29,2.29,480,4
SO70511,23484,2008-05-13,1,539.99,539.99,606,4
SO74206,23485,2008-07-02,1,4.99,4.99,528,6
SO74206,23485,2008-07-02,1,34.99,34.99,217,6
SO74206,23485,2008-07-02,1,49.99,49.99,237,6
SO45926,23486,2006-04-18,1,3578.27,3578.27,311,6
SO59826,23486,2007-12-11,1,1700.99,1700.99,581,6
SO59826,23486,2007-12-11,1,24.99,24.99,539,6
SO59826,23486,2007-12-11,1,3.99,3.99,529,6
SO59826,23486,2007-12-11,1,34.99,34.99,222,6
SO70549,23487,2008-05-14,1,4.99,4.99,528,6
SO70549,23487,2008-05-14,1,34.99,34.99,217,6
SO70549,23487,2008-05-14,1,49.99,49.99,231,6
SO70191,23488,2008-05-09,1,4.99,4.99,528,6
SO73882,23489,2008-06-27,1,4.99,4.99,528,1
SO73882,23489,2008-06-27,1,29.99,29.99,536,1
SO57915,23490,2007-11-14,1,4.99,4.99,528,1
SO57915,23490,2007-11-14,1,8.99,8.99,481,1
SO57915,23490,2007-11-14,1,29.99,29.99,536,1
SO62838,23491,2008-01-27,1,29.99,29.99,536,1
SO62838,23491,2008-01-27,1,4.99,4.99,528,1
SO62838,23491,2008-01-27,1,8.99,8.99,482,1
SO70810,23492,2008-05-17,1,539.99,539.99,584,4
SO70810,23492,2008-05-17,1,4.99,4.99,477,4
SO70810,23492,2008-05-17,1,8.99,8.99,479,4
SO70810,23492,2008-05-17,1,34.99,34.99,214,4
SO71337,23493,2008-05-25,1,539.99,539.99,606,4
SO71337,23493,2008-05-25,1,8.99,8.99,482,4
SO73289,23494,2008-06-19,1,4.99,4.99,528,6
SO73289,23494,2008-06-19,1,34.99,34.99,217,6
SO73289,23494,2008-06-19,1,49.99,49.99,234,6
SO68216,23495,2008-04-14,1,4.99,4.99,528,4
SO68216,23495,2008-04-14,1,29.99,29.99,536,4
SO68216,23495,2008-04-14,1,34.99,34.99,217,4
SO55986,23496,2007-10-12,1,4.99,4.99,528,1
SO55986,23496,2007-10-12,1,29.99,29.99,536,1
SO55986,23496,2007-10-12,1,34.99,34.99,217,1
SO68112,23497,2008-04-12,1,29.99,29.99,536,1
SO55638,23498,2007-10-06,1,4.99,4.99,528,6
SO71211,23499,2008-05-23,1,539.99,539.99,606,4
SO59356,23500,2007-12-05,1,29.99,29.99,536,4
SO59356,23500,2007-12-05,1,4.99,4.99,528,4
SO66965,23501,2008-03-27,1,29.99,29.99,536,4
SO66965,23501,2008-03-27,1,4.99,4.99,528,4
SO66965,23501,2008-03-27,1,2.29,2.29,480,4
SO52630,23502,2007-08-16,1,29.99,29.99,536,4
SO52630,23502,2007-08-16,1,2.29,2.29,480,4
SO54789,23503,2007-09-22,1,4.99,4.99,528,6
SO54789,23503,2007-09-22,1,2.29,2.29,480,6
SO58793,23504,2007-11-29,1,29.99,29.99,536,1
SO58793,23504,2007-11-29,1,2.29,2.29,480,1
SO69856,23505,2008-05-04,1,539.99,539.99,606,4
SO69856,23505,2008-05-04,1,4.99,4.99,477,4
SO69856,23505,2008-05-04,1,8.99,8.99,479,4
SO69856,23505,2008-05-04,1,53.99,53.99,489,4
SO69856,23505,2008-05-04,1,8.99,8.99,225,4
SO70157,23506,2008-05-08,1,539.99,539.99,584,4
SO69784,23507,2008-05-03,1,539.99,539.99,606,4
SO69784,23507,2008-05-03,1,34.99,34.99,217,4
SO71209,23508,2008-05-23,1,539.99,539.99,604,1
SO71209,23508,2008-05-23,1,21.49,21.49,538,1
SO69854,23509,2008-05-04,1,539.99,539.99,604,1
SO69854,23509,2008-05-04,1,21.49,21.49,538,1
SO69854,23509,2008-05-04,1,3.99,3.99,529,1
SO69854,23509,2008-05-04,1,2.29,2.29,480,1
SO69854,23509,2008-05-04,1,7.95,7.95,484,1
SO65551,23510,2008-03-04,1,539.99,539.99,605,4
SO65551,23510,2008-03-04,1,4.99,4.99,477,4
SO65551,23510,2008-03-04,1,8.99,8.99,479,4
SO46015,23511,2006-04-30,1,3578.27,3578.27,313,6
SO60436,23511,2007-12-20,1,1214.85,1214.85,578,6
SO60436,23511,2007-12-20,1,49.99,49.99,237,6
SO57326,23512,2007-11-03,1,29.99,29.99,536,1
SO74118,23513,2008-06-30,1,4.99,4.99,528,6
SO74118,23513,2008-06-30,1,34.99,34.99,222,6
SO74118,23513,2008-06-30,1,24.49,24.49,467,6
SO67100,23514,2008-03-29,1,29.99,29.99,536,1
SO67100,23514,2008-03-29,1,4.99,4.99,528,1
SO67100,23514,2008-03-29,1,34.99,34.99,214,1
SO66758,23515,2008-03-23,1,539.99,539.99,606,4
SO67136,23516,2008-03-29,1,539.99,539.99,606,4
SO67136,23516,2008-03-29,1,34.99,34.99,217,4
SO67136,23516,2008-03-29,1,24.49,24.49,463,4
SO68755,23517,2008-04-22,1,9.99,9.99,478,1
SO68755,23517,2008-04-22,1,4.99,4.99,477,1
SO68755,23517,2008-04-22,1,8.99,8.99,225,1
SO68755,23517,2008-04-22,1,54.99,54.99,487,1
SO74119,23518,2008-06-30,1,4.99,4.99,528,6
SO68972,23519,2008-04-25,1,9.99,9.99,478,4
SO68972,23519,2008-04-25,1,4.99,4.99,477,4
SO68972,23519,2008-04-25,1,8.99,8.99,225,4
SO66937,23520,2008-03-26,1,539.99,539.99,606,1
SO66937,23520,2008-03-26,1,8.99,8.99,225,1
SO64300,23521,2008-02-17,1,21.98,21.98,485,9
SO56023,23522,2007-10-13,1,21.98,21.98,485,9
SO56023,23522,2007-10-13,1,34.99,34.99,222,9
SO56023,23522,2007-10-13,1,63.5,63.5,471,9
SO49336,23523,2007-02-17,1,2181.5625,2181.5625,377,9
SO53773,23523,2007-09-04,1,1120.49,1120.49,388,9
SO53773,23523,2007-09-04,1,34.99,34.99,217,9
SO49242,23524,2007-02-07,1,2443.35,2443.35,368,9
SO54185,23524,2007-09-12,1,1120.49,1120.49,388,9
SO54185,23524,2007-09-12,1,34.99,34.99,222,9
SO49394,23525,2007-02-22,1,2181.5625,2181.5625,379,9
SO54932,23525,2007-09-25,1,1120.49,1120.49,386,9
SO49186,23526,2007-02-02,1,2443.35,2443.35,370,9
SO55092,23526,2007-09-28,1,1120.49,1120.49,384,9
SO59145,23527,2007-12-02,1,21.98,21.98,485,9
SO59145,23527,2007-12-02,1,34.99,34.99,214,9
SO66434,23528,2008-03-19,1,21.98,21.98,485,9
SO66434,23528,2008-03-19,1,53.99,53.99,489,9
SO49365,23529,2007-02-20,1,2443.35,2443.35,368,9
SO53921,23529,2007-09-07,1,1120.49,1120.49,382,9
SO53921,23529,2007-09-07,1,53.99,53.99,491,9
SO74369,23530,2008-07-08,1,4.99,4.99,477,9
SO74369,23530,2008-07-08,1,34.99,34.99,217,9
SO49208,23531,2007-02-04,1,2181.5625,2181.5625,375,9
SO53875,23531,2007-09-06,1,1120.49,1120.49,390,9
SO53875,23531,2007-09-06,1,24.99,24.99,539,9
SO53875,23531,2007-09-06,1,2.29,2.29,480,9
SO53875,23531,2007-09-06,1,7.95,7.95,484,9
SO49221,23532,2007-02-05,1,2181.5625,2181.5625,379,9
SO54249,23532,2007-09-13,1,1120.49,1120.49,386,9
SO54249,23532,2007-09-13,1,34.99,34.99,214,9
SO49299,23533,2007-02-13,1,2181.5625,2181.5625,377,9
SO62517,23533,2008-01-21,1,1700.99,1700.99,583,9
SO62517,23533,2008-01-21,1,34.99,34.99,214,9
SO49419,23534,2007-02-25,1,2443.35,2443.35,368,9
SO62137,23534,2008-01-15,1,1700.99,1700.99,581,9
SO62137,23534,2008-01-15,1,34.99,34.99,217,9
SO64119,23535,2008-02-14,1,4.99,4.99,477,9
SO59913,23536,2007-12-13,1,4.99,4.99,477,9
SO59913,23536,2007-12-13,1,34.99,34.99,214,9
SO70599,23537,2008-05-15,1,4.99,4.99,477,9
SO70599,23537,2008-05-15,1,54.99,54.99,487,9
SO49396,23538,2007-02-23,1,2443.35,2443.35,370,9
SO62332,23538,2008-01-18,1,1700.99,1700.99,582,9
SO62332,23538,2008-01-18,1,53.99,53.99,488,9
SO49347,23539,2007-02-18,1,2443.35,2443.35,369,9
SO63536,23539,2008-02-04,1,1700.99,1700.99,580,9
SO49356,23540,2007-02-19,1,2443.35,2443.35,369,9
SO56430,23540,2007-10-21,1,1120.49,1120.49,386,9
SO56430,23540,2007-10-21,1,53.99,53.99,488,9
SO56430,23540,2007-10-21,1,8.99,8.99,225,9
SO49209,23541,2007-02-04,1,2181.5625,2181.5625,371,9
SO56796,23541,2007-10-28,1,1120.49,1120.49,382,9
SO56796,23541,2007-10-28,1,34.99,34.99,222,9
SO49357,23542,2007-02-19,1,2181.5625,2181.5625,377,9
SO56333,23542,2007-10-19,1,1120.49,1120.49,386,9
SO56333,23542,2007-10-19,1,34.99,34.99,214,9
SO64616,23543,2008-02-21,1,4.99,4.99,477,9
SO64616,23543,2008-02-21,1,7.95,7.95,484,9
SO49433,23544,2007-02-27,1,2181.5625,2181.5625,373,9
SO64594,23544,2008-02-20,1,1700.99,1700.99,582,9
SO64594,23544,2008-02-20,1,3.99,3.99,529,9
SO64594,23544,2008-02-20,1,24.99,24.99,539,9
SO64594,23544,2008-02-20,1,34.99,34.99,222,9
SO64594,23544,2008-02-20,1,24.49,24.49,465,9
SO49187,23545,2007-02-02,1,2181.5625,2181.5625,379,9
SO64358,23545,2008-02-17,1,1700.99,1700.99,582,9
SO49366,23546,2007-02-20,1,2181.5625,2181.5625,377,9
SO56644,23546,2007-10-25,1,1120.49,1120.49,384,9
SO56644,23546,2007-10-25,1,34.99,34.99,222,9
SO49348,23547,2007-02-18,1,2443.35,2443.35,369,9
SO56959,23547,2007-10-31,1,1120.49,1120.49,384,9
SO56959,23547,2007-10-31,1,34.99,34.99,222,9
SO73602,23548,2008-06-23,1,4.99,4.99,528,6
SO73602,23548,2008-06-23,1,34.99,34.99,217,6
SO73602,23548,2008-06-23,1,8.99,8.99,482,6
SO58860,23549,2007-11-30,1,63.5,63.5,471,4
SO58860,23549,2007-11-30,1,29.99,29.99,536,4
SO69676,23550,2008-05-02,1,29.99,29.99,536,4
SO69676,23550,2008-05-02,1,4.99,4.99,528,4
SO69676,23550,2008-05-02,1,21.98,21.98,485,4
SO69676,23550,2008-05-02,1,54.99,54.99,487,4
SO66665,23551,2008-03-22,1,4.99,4.99,528,6
SO66665,23551,2008-03-22,1,34.99,34.99,222,6
SO71521,23552,2008-05-28,1,4.99,4.99,528,6
SO71521,23552,2008-05-28,1,63.5,63.5,472,6
SO71521,23552,2008-05-28,1,34.99,34.99,214,6
SO64981,23553,2008-02-27,1,4.99,4.99,528,6
SO61507,23554,2008-01-05,1,4.99,4.99,477,6
SO54994,23555,2007-09-26,1,29.99,29.99,536,1
SO54994,23555,2007-09-26,1,4.99,4.99,528,1
SO51893,23556,2007-08-01,1,29.99,29.99,536,1
SO57984,23557,2007-11-15,1,4.99,4.99,528,6
SO57984,23557,2007-11-15,1,2.29,2.29,480,6
SO68217,23558,2008-04-14,1,29.99,29.99,536,4
SO68217,23558,2008-04-14,1,4.99,4.99,528,4
SO52042,23559,2007-08-04,1,4.99,4.99,528,6
SO52042,23559,2007-08-04,1,34.99,34.99,222,6
SO52042,23559,2007-08-04,1,24.49,24.49,467,6
SO68940,23560,2008-04-24,1,539.99,539.99,604,4
SO68940,23560,2008-04-24,1,4.99,4.99,477,4
SO68940,23560,2008-04-24,1,8.99,8.99,479,4
SO61448,23561,2008-01-04,1,29.99,29.99,536,1
SO58843,23562,2007-11-30,1,4.99,4.99,530,9
SO65331,23563,2008-03-01,1,21.98,21.98,485,9
SO65331,23563,2008-03-01,1,34.99,34.99,217,9
SO66388,23564,2008-03-18,1,4.99,4.99,528,4
SO66388,23564,2008-03-18,1,29.99,29.99,536,4
SO74045,23565,2008-06-29,1,29.99,29.99,536,4
SO74045,23565,2008-06-29,1,4.99,4.99,528,4
SO45845,23566,2006-04-06,1,3578.27,3578.27,311,6
SO60070,23567,2007-12-15,1,4.99,4.99,528,6
SO60070,23567,2007-12-15,1,34.99,34.99,214,6
SO69153,23568,2008-04-27,1,539.99,539.99,606,1
SO69153,23568,2008-04-27,1,3.99,3.99,529,1
SO69153,23568,2008-04-27,1,21.49,21.49,538,1
SO69153,23568,2008-04-27,1,2.29,2.29,480,1
SO62404,23569,2008-01-20,1,4.99,4.99,530,9
SO62404,23569,2008-01-20,1,34.99,34.99,222,9
SO56963,23570,2007-10-31,1,21.98,21.98,485,9
SO49338,23571,2007-02-17,1,2443.35,2443.35,369,9
SO55332,23571,2007-10-01,1,1120.49,1120.49,390,9
SO49395,23572,2007-02-22,1,2443.35,2443.35,369,9
SO57191,23572,2007-11-01,1,1120.49,1120.49,388,9
SO57191,23572,2007-11-01,1,53.99,53.99,488,9
